Average Diode Voltage (V),Average Current Through Diode (A),Diode 1 Voltage(V),Diode 2 Voltage(V),Diode 3 Voltage(V),Current Through Diode 1 (A),Current Through Diode 2 (A),Current Through Diode 3 (A),Input Voltage
0.0,-0.00018301468765494094,0.0,0.0,0.0,0.0003660293753098554,0.0005490440629647964,-0.0014641175012394746,-5.655153848537432
0.0,-0.0006710538547347569,0.0,0.0,0.0,-0.0010980881259295928,-0.0010980881259296104,0.0001830146876549321,-5.5453450359444725
0.0,-0.0001220097917699518,0.0,0.0,0.0,-0.0005490440629647964,0.0,0.000183014687654941,-5.490440629647992
0.0,0.0003660293753098613,0.0,0.0,0.0,0.0005490440629647964,0.0001830146876549321,0.0003660293753098554,-5.1793156606346065
0.0,0.0006100489588497737,0.0,0.0,0.0,0.0007320587506197284,0.0005490440629647964,0.0005490440629647964,-5.142712723103619
0.0,0.0006710538547347569,0.0,0.0,0.0,0.0005490440629648052,0.0007320587506197284,0.0007320587506197373,-5.124411254338126
0.0,0.00067105385473476,0.0,0.0,0.0,0.0005490440629648052,0.0007320587506197373,0.0007320587506197373,-5.051205379276152
0.0,-0.00024401958353991243,0.0,0.0,0.0,-0.0012811028135845336,0.0007320587506197284,-0.0001830146876549321,-4.685176003966286
0.0,0.0010980881259295956,0.0,0.0,0.0,0.0009150734382746606,0.0016471321888943979,0.0007320587506197284,-4.42895544124938
0.0,0.0006100489588497783,0.0,0.0,0.0,0.004209337816063461,-0.002013161564204262,-0.0003660293753098642,-4.410653972483887
0.0,0.002074166460089235,0.0,0.0,0.0,-0.0007320587506197373,0.005307425941993054,0.001647132188894389,-3.9348157845810614
0.0,-0.0009760783341596453,0.0,0.0,0.0,-0.0007320587506197329,-0.0014641175012394658,-0.0007320587506197373,-3.9165143158155677
0.0,0.0017081370847793766,0.0,0.0,0.0,0.006588528755577596,-0.001098088125929606,-0.00036602937530985977,-2.763521783589489
0.0,0.0035992888572136832,0.0,0.0,0.0,0.0009150734382746695,0.01024882250867625,-0.00036602937530986866,-2.5439041584035693
0.0,0.00048803916707982047,0.0,0.0,0.0,0.0016471321888943936,0.00036602937530986866,-0.0005490440629648007,-2.15957331432821
0.0,0.0047583818790282615,0.0,0.0,0.0,0.0005490440629648007,0.004209337816063463,0.00951676375805652,-2.1046689080317305
0.0,0.008540685423896877,0.0,0.0,0.0,0.01427514563708478,0.0,0.01134691063460585,-1.3909116261774912
0.0,0.005063406358453149,0.0,0.0,0.0,0.0010980881259295993,0.00036602937530986606,0.01372610157411998,-0.40263231284085277
0.0,0.0018911517724343081,0.0,0.0,0.0,0.00018301468765493322,0.0003660293753098661,0.005124411254338125,-0.2745220314823996
0.0,0.0012811028135845317,0.0,0.0,0.0,0.00036602937530986617,0.0005490440629647991,0.0029282350024789298,-0.14641175012394644
0.0061004895884977685,0.0,0.0,0.018301468765493305,0.0,0.0,0.0,0.0,-0.05490440629647991
0.012200979176995537,6.100489588497778e-05,0.0,0.03660293753098661,0.0,-0.0003660293753098661,0.00018301468765493303,0.00036602937530986644,-0.03660293753098661
0.024401958353991074,0.00018301468765493308,0.018301468765493305,0.05490440629647991,0.0,0.00018301468765493306,0.00018301468765493308,0.00018301468765493308,0.0
0.03660293753098661,0.0003050244794248884,0.03660293753098661,0.07320587506197322,0.0,0.00018301468765493303,0.00018301468765493308,0.0005490440629647991,0.018301468765493305
0.04880391670798215,0.000183014687654933,0.05490440629647991,0.09150734382746653,0.0,0.00018301468765493308,0.00018301468765493295,0.00018301468765493306,0.03660293753098661
0.06710538547347546,0.00018301468765493314,0.07320587506197322,0.10980881259295983,0.018301468765493305,0.00018301468765493308,0.00018301468765493322,0.00018301468765493306,0.05490440629647991
0.08540685423896877,0.00018301468765493298,0.09150734382746653,0.12811028135845315,0.03660293753098661,0.00018301468765493295,0.00018301468765493295,0.00018301468765493303,0.07320587506197322
0.10370832300446207,0.0001830146876549332,0.10980881259295983,0.14641175012394644,0.05490440629647991,0.00018301468765493322,0.00018301468765493322,0.00018301468765493308,0.09150734382746653
0.12811028135845315,0.0001220097917699553,0.12811028135845315,0.16471321888943977,0.09150734382746653,0.00018301468765493295,0.00018301468765493295,0.0,0.10980881259295983
0.14641175012394644,0.00018301468765493322,0.14641175012394644,0.18301468765493306,0.10980881259295983,0.00018301468765493322,0.00018301468765493322,0.00018301468765493322,0.12811028135845315
0.16471321888943977,0.00024401958353991067,0.16471321888943977,0.20131615642042638,0.12811028135845315,0.00018301468765493295,0.00036602937530986617,0.00018301468765493295,0.14641175012394644
0.18911517724343085,0.00018301468765493314,0.18301468765493306,0.237919093951413,0.14641175012394644,0.00018301468765493322,0.00018301468765493295,0.00018301468765493322,0.16471321888943977
